utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000331-fn000853-181.5704-183.8697,3,substitution,één,3,een,3
n000331-fn000853-183.8697-184.8393,0,substitution,pakket,6,pakken,6
n000331-fn000853-185.6395-188.6123,4,substitution,verschilde,10,verschillende,13
n000331-fn000853-188.6123-190.0317,0,substitution,verschilde,10,verschillende,13
n000331-fn000853-19.7233-22.2651,0,substitution,verjarigda,10,verjaardag,10
n000331-fn000853-190.0317-192.8181,0,deletion,vereschillend,13,<del>,<del>
n000331-fn000853-190.0317-192.8181,1,substitution,de,2,verschillende,13
n000331-fn000853-195.9007-198.8331,4,substitution,allerrei,8,allerlei,8
n000331-fn000853-205.8093-207.3546,1,substitution,gemeente,8,gemente,7
n000331-fn000853-207.3546-209.0639,0,insertion,<ins>,<ins>,in,2
n000331-fn000853-207.3546-209.0639,1,substitution,één,3,de,2
n000331-fn000853-209.0639-211.5133,0,deletion,e,1,<del>,<del>
n000331-fn000853-209.0639-211.5133,5,substitution,paar,4,park,4
n000331-fn000853-22.2651-24.8055,0,substitution,en,2,een,3
n000331-fn000853-22.2651-24.8055,1,substitution,hun,3,hond,4
n000331-fn000853-220.6710-223.4776,0,insertion,<ins>,<ins>,aan,3
n000331-fn000853-220.6710-223.4776,1,substitution,am,2,aanbieden,9
n000331-fn000853-220.6710-223.4776,2,substitution,ambetenaren,11,naar,4
n000331-fn000853-223.4776-225.0969,2,substitution,gemeente,8,gemente,7
n000331-fn000853-225.0969-227.2392,0,deletion,controliere,11,<del>,<del>
n000331-fn000853-225.0969-227.2392,1,substitution,ren,3,controleren,11
n000331-fn000853-230.3819-232.1335,1,substitution,gemeente,8,gemente,7
n000331-fn000853-230.3819-232.1335,2,substitution,houdt,5,hout,4
n000331-fn000853-232.1335-234.9687,1,substitution,stad,4,staat,5
n000331-fn000853-234.9687-237.3329,1,deletion,goei,4,<del>,<del>
n000331-fn000853-237.3329-239.2915,0,substitution,staarten,8,starten,7
n000331-fn000853-239.2915-240.6880,0,insertion,<ins>,<ins>,fiets,5
n000331-fn000853-239.2915-240.6880,1,substitution,fietspaten,10,paden,5
n000331-fn000853-241.2534-244.2281,1,substitution,zorgt,5,zorg,4
n000331-fn000853-244.2281-245.2651,0,substitution,bomen,5,boomen,6
n000331-fn000853-249.6053-251.3698,2,deletion,vol,3,<del>,<del>
n000331-fn000853-25.6708-27.2670,0,substitution,één,3,een,3
n000331-fn000853-251.3698-253.1278,0,insertion,<ins>,<ins>,vol,3
n000331-fn000853-251.3698-253.1278,1,substitution,voldoen,7,doen,4
n000331-fn000853-253.1278-254.8379,0,substitution,voldoende,9,volgende,8
n000331-fn000853-263.9885-264.8675,0,substitution,d,1,eh,2
n000331-fn000853-264.8675-267.5678,4,deletion,din,3,<del>,<del>
n000331-fn000853-279.2651-280.9711,2,substitution,en,2,aan,3
n000331-fn000853-283.2410-285.2065,1,substitution,toet,4,tot,3
n000331-fn000853-283.2410-285.2065,2,substitution,j,1,hij,3
n000331-fn000853-285.2065-287.2722,3,substitution,beurt,5,boord,5
n000331-fn000853-29.6246-32.4631,0,insertion,<ins>,<ins>,we,2
n000331-fn000853-29.6246-32.4631,1,substitution,meestal,7,staan,5
n000331-fn000853-293.5670-296.2732,0,substitution,dan,3,de,2
n000331-fn000853-296.2732-297.9667,1,substitution,plaatse,7,plaatsen,8
n000331-fn000853-301.8762-304.1146,0,insertion,<ins>,<ins>,zou,3
n000331-fn000853-301.8762-304.1146,1,substitution,soms,4,ik,2
n000331-fn000853-301.8762-304.1146,2,substitution,kun,3,kunnen,6
n000331-fn000853-301.8762-304.1146,4,substitution,nummertjes,10,nummerjes,9
n000331-fn000853-306.3071-309.0334,0,insertion,<ins>,<ins>,een,3
n000331-fn000853-311.8218-313.0256,1,substitution,balie,5,bali,4
n000331-fn000853-313.0256-315.7972,5,substitution,beurt,5,bord,4
n000331-fn000853-316.9028-317.8464,0,substitution,als,3,alles,5
n000331-fn000853-316.9028-317.8464,1,substitution,het,3,zit,3
n000331-fn000853-323.2390-324.5172,0,substitution,beurt,5,poorten,7
n000331-fn000853-324.5172-325.9701,1,substitution,je,2,jij,3
n000331-fn000853-328.3543-331.3228,1,deletion,boed,4,<del>,<del>
n000331-fn000853-33.2211-35.9126,2,substitution,pa,2,paar,4
n000331-fn000853-33.2211-35.9126,3,substitution,een,3,één,3
n000331-fn000853-339.8485-342.0230,0,substitution,één,3,een,3
n000331-fn000853-347.1470-350.0892,0,insertion,<ins>,<ins>,ik,2
n000331-fn000853-347.1470-350.0892,1,substitution,heeft,5,heb,3
n000331-fn000853-347.1470-350.0892,2,substitution,één,3,een,3
n000331-fn000853-347.1470-350.0892,6,substitution,gezin,5,gezien,6
n000331-fn000853-350.9199-353.7217,0,substitution,één,3,een,3
n000331-fn000853-367.1766-369.6470,0,insertion,<ins>,<ins>,op,2
n000331-fn000853-367.1766-369.6470,1,substitution,opa's,5,as,2
n000331-fn000853-375.1178-376.9884,0,substitution,en,2,aan,3
n000331-fn000853-375.1178-376.9884,1,substitution,nich,4,niet,4
n000331-fn000853-375.1178-376.9884,2,substitution,nichten,7,niet,4
n000331-fn000853-379.5349-381.7184,1,insertion,<ins>,<ins>,voor,4
n000331-fn000853-379.5349-381.7184,2,substitution,vooral,6,al,2
n000331-fn000853-383.1096-385.2018,0,substitution,relaties,8,relaxis,7
n000331-fn000853-392.2833-393.9851,0,substitution,nederlanders,12,nederland,9
n000331-fn000853-392.2833-393.9851,1,substitution,un,2,is,2
n000331-fn000853-398.4956-399.7426,0,substitution,verandert,9,veranderd,9
n000331-fn000853-40.8196-42.9541,1,deletion,s,1,<del>,<del>
n000331-fn000853-406.4452-408.5557,0,substitution,zomer,5,zomaar,6
n000331-fn000853-406.4452-408.5557,1,substitution,herfest,7,ergens,6
n000331-fn000853-406.4452-408.5557,3,substitution,winter,6,in,2
n000331-fn000853-409.8094-411.2107,2,substitution,veel,4,vier,4
n000331-fn000853-411.2107-414.1221,0,deletion,uit,3,<del>,<del>
n000331-fn000853-411.2107-414.1221,1,deletion,druk,4,<del>,<del>
n000331-fn000853-411.2107-414.1221,2,substitution,kingen,6,uitdrukken,10
n000331-fn000853-416.3353-418.2989,0,insertion,<ins>,<ins>,varken,6
n000331-fn000853-416.3353-418.2989,1,insertion,<ins>,<ins>,en,2
n000331-fn000853-416.3353-418.2989,2,substitution,vaak,4,de,2
n000331-fn000853-416.3353-418.2989,3,substitution,ondezeker,9,zeker,5
n000331-fn000853-418.2989-420.2336,0,deletion,weer,4,<del>,<del>
n000331-fn000853-418.2989-420.2336,1,substitution,te,2,vierde,6
n000331-fn000853-424.3198-425.6541,0,substitution,vreizen,7,verhuizen,9
n000331-fn000853-426.6125-428.8212,3,substitution,dooien,6,doeien,6
n000331-fn000853-429.6856-431.5849,1,substitution,betekent,8,betekend,8
n000331-fn000853-43.4776-44.7298,0,deletion,trouw,5,<del>,<del>
n000331-fn000853-43.4776-44.7298,1,substitution,dag,3,trouwdag,8
n000331-fn000853-432.9029-434.3984,0,substitution,hoe,3,who,3
n000331-fn000853-432.9029-434.3984,1,substitution,iets,4,is,2
n000331-fn000853-432.9029-434.3984,2,substitution,zal,3,saul,4
n000331-fn000853-435.1067-435.7671,0,substitution,gaan,4,tran,4
n000331-fn000853-44.7298-47.4421,4,substitution,één,3,een,3
n000331-fn000853-441.7365-443.7254,0,substitution,vaak,4,pak,3
n000331-fn000853-441.7365-443.7254,3,substitution,liefsje,7,liefste,7
n000331-fn000853-445.1030-446.4694,0,insertion,<ins>,<ins>,eh,2
n000331-fn000853-446.4694-448.3750,0,deletion,vert,4,<del>,<del>
n000331-fn000853-449.8336-452.4644,0,deletion,hun,3,<del>,<del>
n000331-fn000853-449.8336-452.4644,1,substitution,gel,3,onze,4
n000331-fn000853-454.0759-456.7318,5,deletion,w,1,<del>,<del>
n000331-fn000853-459.9515-461.5659,0,insertion,<ins>,<ins>,voor,4
n000331-fn000853-459.9515-461.5659,1,substitution,voorde,6,de,2
n000331-fn000853-459.9515-461.5659,2,substitution,woorden,7,worden,6
n000331-fn000853-461.5659-463.0993,1,substitution,gevoel,6,gevoeld,7
n000331-fn000853-465.3289-467.7379,1,substitution,één,3,een,3
n000331-fn000853-471.9966-473.9041,0,deletion,leties,6,<del>,<del>
n000331-fn000853-471.9966-473.9041,1,deletion,l,1,<del>,<del>
n000331-fn000853-471.9966-473.9041,2,substitution,l,1,ledig,5
n000331-fn000853-473.9041-476.6133,0,deletion,l,1,<del>,<del>
n000331-fn000853-473.9041-476.6133,2,substitution,leken,5,leuken,6
n000331-fn000853-478.6343-479.9001,0,substitution,de,2,the,3
n000331-fn000853-478.6343-479.9001,1,substitution,vorm,4,form,4
n000331-fn000853-479.9001-482.2316,0,deletion,het,3,<del>,<del>
n000331-fn000853-479.9001-482.2316,1,deletion,zelfde,6,<del>,<del>
n000331-fn000853-479.9001-482.2316,2,substitution,en,2,hetzelfde,9
n000331-fn000853-486.5624-488.7815,1,substitution,lieties,7,lid,3
n000331-fn000853-486.5624-488.7815,2,substitution,lie,3,is,2
n000331-fn000853-489.4269-491.6414,0,deletion,lie,3,<del>,<del>
n000331-fn000853-489.4269-491.6414,1,substitution,jes,3,liefjes,7
n000331-fn000853-49.2939-52.1559,6,substitution,één,3,een,3
n000331-fn000853-498.2640-499.9369,0,deletion,mu,2,<del>,<del>
n000331-fn000853-513.0128-514.1059,0,substitution,onriepe,7,onzepe,6
n000331-fn000853-515.2168-517.1082,0,substitution,pruimen,7,primen,6
n000331-fn000853-517.1082-518.4744,1,deletion,hard,4,<del>,<del>
n000331-fn000853-517.1082-518.4744,2,substitution,e,1,hart,4
n000331-fn000853-518.9961-520.3760,0,deletion,e,1,<del>,<del>
n000331-fn000853-518.9961-520.3760,1,substitution,en,2,een,3
n000331-fn000853-518.9961-520.3760,2,substitution,zuur,4,enzo,4
n000331-fn000853-52.1559-53.4004,1,substitution,eten,4,achttien,8
n000331-fn000853-524.1557-525.9765,1,substitution,jij,3,je,2
n000331-fn000853-530.5523-533.3067,0,substitution,ap,2,a,1
n000331-fn000853-530.5523-533.3067,1,substitution,pleis,5,place,5
n000331-fn000853-533.3067-534.6918,0,substitution,appelsop,8,appelsap,8
n000331-fn000853-534.6918-536.8394,2,substitution,appelsop,8,appelsoep,9
n000331-fn000853-537.4732-538.6143,0,deletion,e,1,<del>,<del>
n000331-fn000853-537.4732-538.6143,1,substitution,er,2,hij,3
n000331-fn000853-537.4732-538.6143,2,substitution,zit,3,ziet,4
n000331-fn000853-538.6143-541.0847,0,deletion,al,2,<del>,<del>
n000331-fn000853-538.6143-541.0847,1,substitution,één,3,een,3
n000331-fn000853-541.0847-542.9034,1,substitution,jij,3,jouw,4
n000331-fn000853-547.5349-550.0699,1,substitution,één,3,een,3
n000331-fn000853-547.5349-550.0699,2,substitution,druk,4,drukke,6
n000331-fn000853-550.0699-552.5626,1,deletion,je,2,<del>,<del>
n000331-fn000853-560.4353-562.1409,0,substitution,trui,4,trouw,5
n000331-fn000853-560.4353-562.1409,1,substitution,tru,3,trouw,5
n000331-fn000853-565.3891-567.2153,2,substitution,wordt,5,woord,5
n000331-fn000853-58.6263-61.5213,0,deletion,de,2,<del>,<del>
n000331-fn000853-58.6263-61.5213,1,deletion,prij,4,<del>,<del>
n000331-fn000853-580.3465-581.5781,0,substitution,leuke,5,lokale,6
n000331-fn000853-580.3465-581.5781,1,substitution,cadeautjes,10,cadeaus,7
n000331-fn000853-587.1853-588.9460,1,substitution,half,4,twee,4
n000331-fn000853-587.1853-588.9460,2,substitution,drie,4,dertig,6
n000331-fn000853-597.7983-600.5028,0,deletion,belooft,7,<del>,<del>
n000331-fn000853-597.7983-600.5028,1,deletion,zijn,4,<del>,<del>
n000331-fn000853-597.7983-600.5028,2,substitution,con,3,beloftesijn,11
n000331-fn000853-604.2085-604.9784,0,substitution,cont,4,kont,4
n000331-fn000853-604.9784-607.8044,0,deletion,n,1,<del>,<del>
n000331-fn000853-604.9784-607.8044,1,deletion,contra,6,<del>,<del>
n000331-fn000853-604.9784-607.8044,2,substitution,catul,5,een,3
n000331-fn000853-604.9784-607.8044,3,substitution,le,2,contract,8
n000331-fn000853-608.4438-610.5689,0,deletion,verplichtig,11,<del>,<del>
n000331-fn000853-608.4438-610.5689,1,substitution,gen,3,verplichtigen,13
n000331-fn000853-61.5213-62.8151,0,insertion,<ins>,<ins>,hele,4
n000331-fn000853-61.5213-62.8151,1,substitution,heleboel,8,bol,3
n000331-fn000853-612.9140-613.7993,1,deletion,juf,3,<del>,<del>
n000331-fn000853-612.9140-613.7993,2,substitution,u,1,jeugd,5
n000331-fn000853-613.7993-616.4480,0,deletion,juffrouw,8,<del>,<del>
n000331-fn000853-613.7993-616.4480,1,substitution,z,1,je,2
n000331-fn000853-613.7993-616.4480,2,substitution,ru,2,vrouw,5
n000331-fn000853-613.7993-616.4480,3,substitution,rust,4,roest,5
n000331-fn000853-616.4480-617.6393,0,substitution,één,3,en,2
n000331-fn000853-618.4309-620.4178,0,insertion,<ins>,<ins>,eh,2
n000331-fn000853-618.4309-620.4178,1,substitution,middedagje,10,middagje,8
n000331-fn000853-623.6893-625.0875,2,substitution,één,3,een,3
n000331-fn000853-626.1573-628.7767,0,substitution,deu,3,de,2
n000331-fn000853-631.2453-633.6066,2,insertion,<ins>,<ins>,de,2
n000331-fn000853-634.5466-637.3346,0,deletion,be,2,<del>,<del>
n000331-fn000853-634.5466-637.3346,1,substitution,weigingen,9,bewegingen,10
n000331-fn000853-637.3346-639.6518,1,substitution,kuilen,6,koude,5
n000331-fn000853-639.6518-642.5241,0,deletion,kau,3,<del>,<del>
n000331-fn000853-639.6518-642.5241,1,substitution,kuilen,6,kauwen,6
n000331-fn000853-643.3927-644.6769,0,deletion,in,2,<del>,<del>
n000331-fn000853-643.3927-644.6769,1,substitution,de,2,een,3
n000331-fn000853-643.3927-644.6769,2,substitution,weg,3,deeg,4
n000331-fn000853-644.6769-646.6787,1,deletion,om,2,<del>,<del>
n000331-fn000853-644.6769-646.6787,2,substitution,zeilen,6,omzeilen,8
n000331-fn000853-647.3501-648.3205,1,deletion,h,1,<del>,<del>
n000331-fn000853-648.3205-650.6716,1,substitution,huisei,6,huis,4
n000331-fn000853-648.3205-650.6716,2,substitution,genaar,6,een,3
n000331-fn000853-65.4995-67.0198,0,deletion,in,2,<del>,<del>
n000331-fn000853-666.6128-669.3704,0,deletion,vit,3,<del>,<del>
n000331-fn000853-666.6128-669.3704,1,substitution,ra,2,het,3
n000331-fn000853-666.6128-669.3704,2,substitution,ge,2,raar,4
n000331-fn000853-669.3704-670.9277,0,substitution,ouderwets,9,ouderwet,8
n000331-fn000853-671.5955-674.4179,4,substitution,één,3,een,3
n000331-fn000853-677.0277-678.7848,0,insertion,<ins>,<ins>,negen,5
n000331-fn000853-677.0277-678.7848,1,substitution,n,1,drie,4
n000331-fn000853-677.0277-678.7848,2,substitution,intreiteur,10,twee,4
n000331-fn000853-679.4699-680.7898,1,substitution,nederlands,10,nederland,9
n000331-fn000853-68.5014-70.0093,1,substitution,beteken,7,betekend,8
n000331-fn000853-680.7898-682.9415,0,substitution,gulden,6,holden,6
n000331-fn000853-680.7898-682.9415,2,deletion,d,1,<del>,<del>
n000331-fn000853-680.7898-682.9415,3,substitution,al,2,a,1
n000331-fn000853-680.7898-682.9415,4,substitution,lang,4,long,4
n000331-fn000853-690.7188-692.4347,0,deletion,be,2,<del>,<del>
n000331-fn000853-696.6162-697.8307,0,substitution,luisten,7,loosten,7
n000331-fn000853-698.5289-699.8307,1,substitution,jouw,4,jou,3
n000331-fn000853-699.8307-702.3667,0,deletion,gez,3,<del>,<del>
n000331-fn000853-699.8307-702.3667,1,substitution,gezeur,6,gezellig,8
n000331-fn000853-702.9380-705.3448,1,deletion,n,1,<del>,<del>
n000331-fn000853-702.9380-705.3448,2,substitution,na,2,nou,3
n000331-fn000853-705.3448-707.1611,0,deletion,al,2,<del>,<del>
n000331-fn000853-705.3448-707.1611,1,deletion,meer,4,<del>,<del>
n000331-fn000853-705.3448-707.1611,2,substitution,dan,3,almiran,7
n000331-fn000853-710.8795-712.5283,1,substitution,één,3,een,3
n000331-fn000853-712.5283-713.6938,0,substitution,grage,5,schragen,8
n000331-fn000853-717.1465-718.5942,1,deletion,ber,3,<del>,<del>
n000331-fn000853-718.5942-721.0638,0,deletion,opbren,6,<del>,<del>
n000331-fn000853-718.5942-721.0638,1,substitution,gruimt,6,opbrengt,8
n000331-fn000853-721.0638-721.8989,0,substitution,hebben,6,haven,5
n000331-fn000853-728.6179-729.7601,0,substitution,één,3,een,3
n000331-fn000853-730.4998-732.7381,2,insertion,<ins>,<ins>,stoel,5
n000331-fn000853-730.4998-732.7381,3,substitution,stuurman,8,man,3
n000331-fn000853-733.5837-736.5139,2,substitution,scheip,6,schuip,6
n000331-fn000853-737.0549-738.9167,0,insertion,<ins>,<ins>,cup,3
n000331-fn000853-737.0549-738.9167,1,substitution,kap,3,cup,3
n000331-fn000853-737.0549-738.9167,2,substitution,kapsiezen,9,seizoen,7
n000331-fn000853-740.1883-741.1947,0,substitution,gelok,5,schlok,6
n000331-fn000853-741.1947-743.3444,1,substitution,één,3,een,3
n000331-fn000853-743.3444-744.9629,0,insertion,<ins>,<ins>,ga,2
n000331-fn000853-743.3444-744.9629,1,substitution,kaas,4,eens,4
n000331-fn000853-751.3461-753.9328,0,deletion,kr,2,<del>,<del>
n000331-fn000853-751.3461-753.9328,1,substitution,kruig,5,kruis,5
n000331-fn000853-761.1324-763.3325,2,substitution,regeren,7,regering,8
n000331-fn000853-765.4153-767.2255,2,substitution,grote,5,groeten,7
n000331-fn000853-767.2255-769.4291,0,deletion,lekkege,7,<del>,<del>
n000331-fn000853-769.9701-771.3035,0,substitution,behang,6,de,2
n000331-fn000853-769.9701-771.3035,1,substitution,aan,3,hangen,6
n000331-fn000853-771.3035-773.2513,0,deletion,ver,3,<del>,<del>
n000331-fn000853-771.3035-773.2513,1,substitution,waging,6,verwachten,10
n000331-fn000853-773.2513-776.3036,0,insertion,<ins>,<ins>,wat,3
n000331-fn000853-773.2513-776.3036,1,substitution,wa,2,voor,4
n000331-fn000853-773.2513-776.3036,2,substitution,verwanging,10,winkel,6
n000331-fn000853-794.8836-796.5374,0,substitution,eno,3,een,3
n000331-fn000853-797.2874-798.7201,0,insertion,<ins>,<ins>,raar,4
n000331-fn000853-797.2874-798.7201,1,substitution,ravaatsch,9,wacht,5
n000331-fn000853-798.7201-800.1816,0,substitution,ravaatsch,9,rafat,5
n000331-fn000853-800.7652-802.9287,1,substitution,auto's,6,autos,5
n000331-fn000853-811.4290-812.9862,0,substitution,socialissche,12,socialistisch,13
n000331-fn000853-813.5674-814.9703,0,substitution,socialistsch,12,socialistische,14
n000331-fn000853-815.8290-817.0328,0,substitution,primer,6,premier,7
n000331-fn000853-818.5003-820.0846,0,substitution,zwaarste,8,zwartse,7
n000331-fn000853-828.3734-829.1407,0,substitution,huren,5,horen,5
n000331-fn000853-829.7014-830.8010,0,substitution,toet,4,toets,5
n000331-fn000853-829.7014-830.8010,1,substitution,ze,2,één,3
n000331-fn000853-831.4828-833.8232,1,substitution,leuk,4,look,4
n000331-fn000853-831.4828-833.8232,2,substitution,huis,4,house,5
n000331-fn000853-834.9852-837.7173,1,deletion,beurs,5,<del>,<del>
n000331-fn000853-834.9852-837.7173,2,substitution,is,2,boodschappen,12
n000331-fn000853-834.9852-837.7173,4,insertion,<ins>,<ins>,de,2
n000331-fn000853-844.1684-846.5392,0,substitution,en,2,een,3
n000331-fn000853-844.1684-846.5392,1,substitution,negen,5,neefje,6
n000331-fn000853-846.5392-847.8672,0,deletion,n,1,<del>,<del>
n000331-fn000853-847.8672-850.5990,0,deletion,negentien,9,<del>,<del>
n000331-fn000853-847.8672-850.5990,1,deletion,v,1,<del>,<del>
n000331-fn000853-847.8672-850.5990,2,substitution,vierennegentig,14,duizendnegenhonderdviernnegentig,32
n000331-fn000853-847.8672-850.5990,3,substitution,uit,3,oud,3
n000331-fn000853-850.5990-853.1688,1,substitution,noterig,7,notitie,7
n000331-fn000853-854.1418-857.1994,3,substitution,jordan,6,jordaan,7
n000331-fn000853-860.0731-861.3579,0,deletion,al,2,<del>,<del>
n000331-fn000853-860.0731-861.3579,1,substitution,helemaal,8,alheimel,8
n000331-fn000853-861.3579-863.5610,0,deletion,outges,6,<del>,<del>
n000331-fn000853-861.3579-863.5610,1,substitution,tip,3,oud,3
n000331-fn000853-863.5610-864.7282,0,substitution,gestippeled,11,gespiegeld,10
n000331-fn000853-89.4028-90.4654,0,substitution,en,2,een,3
n000331-fn000853-95.8679-97.7799,0,substitution,duurt,5,door,4
n000331-fn000853-97.7799-98.8466,0,substitution,betaal,6,met,3
n000331-fn000853-97.7799-98.8466,1,substitution,je,2,haar,4
n000332-fn000855-11.7577-14.6015,1,deletion,hard,4,<del>,<del>
n000332-fn000855-11.7577-14.6015,3,substitution,verlezen,8,voorlezen,9
n000332-fn000855-110.9566-113.7873,3,substitution,juiste,6,juist,5
n000332-fn000855-113.7873-115.8323,2,substitution,probeer,7,probeert,8
n000332-fn000855-120.4463-123.1944,3,substitution,vraagprijs,10,vrachtprijs,11
n000332-fn000855-126.1168-127.3428,0,deletion,voor,4,<del>,<del>
n000332-fn000855-126.1168-127.3428,1,substitution,betaalt,7,voorbetaald,11
n000332-fn000855-144.6326-146.1750,1,substitution,briev,5,brief,5
n000332-fn000855-148.7237-149.8211,1,substitution,'s,2,s,1
n000332-fn000855-154.6889-156.6259,1,substitution,vorgen,6,volgende,8
n000332-fn000855-158.0019-160.4808,5,deletion,u,1,<del>,<del>
n000332-fn000855-165.9058-168.4341,2,substitution,verschillend,12,verschillende,13
n000332-fn000855-168.4341-169.5192,0,substitution,en,2,een,3
n000332-fn000855-169.5192-171.0507,2,substitution,ze,2,zo,2
n000332-fn000855-171.0507-173.0541,2,substitution,gebruiken,9,gebroken,8
n000332-fn000855-179.5788-181.3131,1,insertion,<ins>,<ins>,in,2
n000332-fn000855-179.5788-181.3131,2,substitution,een,3,het,3
n000332-fn000855-179.5788-181.3131,3,substitution,s,1,eh,2
n000332-fn000855-184.7854-187.1467,1,substitution,klein,5,kleine,6
n000332-fn000855-195.3928-197.5352,1,substitution,gemeente,8,gemente,7
